"metric","browser","version","avg","stdev","stdev%","","raw_values.."
"TotalPrivateMemory","Opera","110.0.5130.66",6650373079.04,188003906.1969908,0.02826967810114642,"",6873835110.400001,6789005312.000001,6486700851.2,6792360755.200003,6388449280.0,6461849600.000001,6706692096.000003,6519416422.399999,6916617011.199995,6568804352.0
"GpuProcessPrivate","Opera","110.0.5130.66",456885534.71999997,33239723.211947557,0.07275284657965447,"",460639436.8,501009612.8,454872268.8,446798233.6,482135244.8,415026380.8,404645478.4,499541606.4,473222348.8,430964736.0
"NonGpuChildPrivate","Opera","110.0.5130.66",5626532986.88,169775768.7991931,0.030174135510282755,"",5835744870.400001,5694816256.000001,5467904409.599999,5734767001.600002,5359796224.0,5501983129.6,5724910387.200004,5493279948.799999,5867831295.999995,5584296345.6
"MainProcessPrivateMemory","Opera","110.0.5130.66",566954557.4399999,24994187.31196378,0.04408499232252645,"",577450803.2,593179443.2,563924172.8,610795520.0,546517811.2,544840089.6,577136230.4,526594867.2,575563366.4,553543270.4
"totalBytes","Opera","110.0.5130.66",0.0,0.0,0,"",0,0,0,0,0,0,0,0,0,0
"firstPaint_","Edge","126.0.2592.56",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"largestContentfulPaint_","Edge","126.0.2592.56",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"domContentLoadedTime_","Edge","126.0.2592.56",18.3,0.9486832980505138,0.051840617379809495,"",17,19,18,19,18,18,18,20,19,17
"pageLoadTime_","Edge","126.0.2592.56",19.1,0.8755950357709131,0.04584267202989074,"",18,20,19,20,19,18,19,20,20,18
"TotalPrivateMemory","Edge","126.0.2592.56",5902706933.76,297907075.65885156,0.05046956913191792,"",6173071769.599998,6132701593.6,6058567270.400001,5510371737.599999,5894884556.799996,5517816627.200003,6064334438.4000025,5470001561.6,6265451315.2,5939868467.2
"GpuProcessPrivate","Edge","126.0.2592.56",324901273.6,23443654.503064953,0.07215624070445303,"",365848166.4,347917516.8,345191219.2,307442483.2,304506470.4,288253542.4,332084019.2,326736281.6,319605964.8,311427072.0
"NonGpuChildPrivate","Edge","126.0.2592.56",5132737576.96,252034888.20308998,0.0491034042602202,"",5329072947.199999,5313868595.2,5250115174.400001,4805099520.0,5138756403.199997,4823135027.200003,5260181504.000003,4747952128.0,5473671577.599999,5185522892.8
"MainProcessPrivateMemory","Edge","126.0.2592.56",445068083.2,33006602.75440385,0.0741607947195164,"",478150656.0,470915481.6,463260876.8,397829734.4,451621683.2,406428057.6,472068915.2,395313152.0,472173772.8,442918502.4
"totalBytes","Edge","126.0.2592.56",0.0,0.0,0,"",0,0,0,0,0,0,0,0,0,0
"firstPaint_Total","Chrome","125.0.6422.142",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"largestContentfulPaint_Total","ChromeUBO","125.0.6422.142",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"domContentLoadedTime_Total","ChromeUBO","125.0.6422.142",17.7,14.07953597720228,0.7954540100114282,"",31,10,9,38,5,7,5,30,36,6
"largestContentfulPaint_Total","Brave","125.1.66.118",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"firstPaint_Total","ChromeUBO","125.0.6422.142",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"largestContentfulPaint_Total","Edge","126.0.2592.56",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"pageLoadTime_Total","Chrome","125.0.6422.142",11.1,12.458375139283255,1.122376138674167,"",5,5,5,5,5,31,38,5,7,5
