"metric","browser","version","avg","stdev","stdev%","","raw_values.."
"totalBytes_www.salon.com","ChromeUBO","125.0.6422.142",714937.6,99.73865850311002,0.0001395068024161969,"",714889,714887,715113,714924,714875
"firstPaint_www.buzzfeed.com","ChromeUBO","125.0.6422.142",2259.0,42.16040796766559,0.018663305873247275,"",2236,2217,2305,2233,2304
"largestContentfulPaint_www.buzzfeed.com","ChromeUBO","125.0.6422.142",2259.0,42.16040796766559,0.018663305873247275,"",2236,2217,2305,2233,2304
"domContentLoadedTime_www.buzzfeed.com","ChromeUBO","125.0.6422.142",5335.8,2087.3700438590186,0.3912009527829039,"",7175,7421,3084,5770,3229
"pageLoadTime_www.buzzfeed.com","ChromeUBO","125.0.6422.142",15000.0,0.0,0.0,"",15000,15000,15000,15000,15000
"totalBytes_www.buzzfeed.com","ChromeUBO","125.0.6422.142",22461698.6,5375579.746642012,0.23932204960857287,"",18319910,16536277,21380712,27956052,28115542
"firstPaint_www.thedailybeast.com","ChromeUBO","125.0.6422.142",2596.4,56.411878181815574,0.021726959706445684,"",2652,2547,2638,2526,2619
"largestContentfulPaint_www.thedailybeast.com","ChromeUBO","125.0.6422.142",4223.8,115.4521545922812,0.02733371717228117,"",4258,4354,4108,4098,4301
"domContentLoadedTime_www.thedailybeast.com","ChromeUBO","125.0.6422.142",5328.2,398.7294822307475,0.07483380545601657,"",5564,5504,4622,5415,5536
"pageLoadTime_www.thedailybeast.com","ChromeUBO","125.0.6422.142",11288.6,604.941567426144,0.05358871493596584,"",11264,12171,10637,11531,10840
"totalBytes_www.thedailybeast.com","ChromeUBO","125.0.6422.142",2003168.8,1114.123512003943,0.0005561805435487728,"",2004130,2001959,2003827,2001949,2003979
"firstPaint_www.independent.co.uk","ChromeUBO","125.0.6422.142",1635.2,63.05315218131446,0.03855990226352401,"",1677,1567,1584,1630,1718
"largestContentfulPaint_www.independent.co.uk","ChromeUBO","125.0.6422.142",1635.2,63.05315218131446,0.03855990226352401,"",1677,1567,1584,1630,1718
"domContentLoadedTime_www.independent.co.uk","ChromeUBO","125.0.6422.142",1847.0,59.0042371359888,0.03194598653816394,"",1895,1780,1811,1828,1921
"pageLoadTime_www.independent.co.uk","ChromeUBO","125.0.6422.142",6271.8,304.29788037382053,0.04851842858092103,"",6745,5998,6188,6384,6044
"totalBytes_www.independent.co.uk","ChromeUBO","125.0.6422.142",1800791.2,179608.13142700415,0.09973845464538263,"",1689398,2105433,1784002,1775690,1649433
"firstPaint_nypost.com","ChromeUBO","125.0.6422.142",2611.8,81.56408523363699,0.03122907007949957,"",2517,2656,2697,2532,2657
"largestContentfulPaint_nypost.com","ChromeUBO","125.0.6422.142",10831.8,213.7585086025817,0.01973434780946673,"",10715,10629,11144,10712,10959
"domContentLoadedTime_nypost.com","ChromeUBO","125.0.6422.142",5924.4,214.96697420766753,0.036285020290268644,"",5747,5940,6269,5739,5927
"pageLoadTime_nypost.com","ChromeUBO","125.0.6422.142",9405.4,214.3905315073406,0.022794408691532587,"",9753,9228,9394,9229,9423
